id,relaxation_step_number,species,L1,L2,L3
1116,-1,O,0.173333,0.48,0.918333
1116,-1,O,0.346667,0.48,0.081667
1116,-1,O,0.84,-0.0,0.585
1116,-1,O,0.16,-0.0,0.415
1116,-1,O,0.666667,0.0,0.411667
1116,-1,O,0.333333,-0.0,0.588333
1116,-1,O,0.84,0.48,0.585
1116,-1,O,0.68,0.48,0.415
1116,-1,O,0.16,0.52,0.415
1116,-1,O,0.32,0.52,0.585
1117,-1,In,0.179,0.658,-0.0
1117,-1,In,0.821,0.342,0.5
1117,-1,In,0.321,0.158,0.5
1117,-1,In,0.679,0.842,-0.0
1117,-1,Ga,0.685,0.157,0.787
1117,-1,Ga,0.315,0.843,0.287
1117,-1,In,0.815,0.657,0.287
1117,-1,Al,0.185,0.343,0.787
1117,-1,In,0.312,0.851,0.697
1117,-1,Ga,0.688,0.149,0.197
1117,-1,In,0.188,0.351,0.197
1117,-1,In,0.812,0.649,0.697
1117,-1,Ga,0.168,0.03,0.999
1117,-1,In,0.832,0.97,0.499
1117,-1,In,0.332,0.53,0.499
1117,-1,In,0.668,0.47,0.999
1117,-1,O,0.829,0.669,0.893
1117,-1,O,0.171,0.331,0.393
1117,-1,O,0.671,0.169,0.393
1117,-1,O,0.329,0.831,0.893
1117,-1,O,0.525,0.009,0.629
1117,-1,O,0.475,0.991,0.129
1117,-1,O,0.975,0.509,0.129
1117,-1,O,0.025,0.491,0.629
1117,-1,O,0.972,0.835,0.638
1117,-1,O,0.028,0.165,0.138
1117,-1,O,0.528,0.335,0.138
1117,-1,O,0.472,0.665,0.638
1117,-1,O,0.015,0.827,0.121
1117,-1,O,0.985,0.173,0.621
1117,-1,O,0.485,0.327,0.621
1117,-1,O,0.515,0.673,0.121
1117,-1,O,0.361,0.17,0.866
1117,-1,O,0.639,0.83,0.366
1117,-1,O,0.139,0.67,0.366
1117,-1,O,0.861,0.33,0.866
1117,-1,O,0.836,0.001,0.9
1117,-1,O,0.164,0.999,0.4
1117,-1,O,0.664,0.501,0.4
1117,-1,O,0.336,0.499,0.9
1118,-1,Al,0.909,-0.0,0.205
1118,-1,Ga,0.091,0.0,0.795
1118,-1,Ga,0.409,0.5,0.205
1118,-1,Ga,0.591,0.5,0.795
1118,-1,Al,0.841,0.5,0.686
1118,-1,Al,0.159,0.5,0.314
1118,-1,Al,0.341,-0.0,0.686
1118,-1,Ga,0.659,0.0,0.314
1118,-1,O,0.835,0.0,0.89
1118,-1,O,0.165,-0.0,0.11
1118,-1,O,0.335,0.5,0.89
1118,-1,O,0.665,0.5,0.11
1118,-1,O,0.827,-0.0,0.437
1118,-1,O,0.173,0.0,0.563
1118,-1,O,0.327,0.5,0.437
1118,-1,O,0.673,0.5,0.563
1118,-1,O,0.004,0.5,0.743
1118,-1,O,0.996,0.5,0.257
1118,-1,O,0.504,-0.0,0.743
1118,-1,O,0.496,0.0,0.257
1119,-1,Al,0.833333,0.0,0.958333
1119,-1,Al,0.5,-0.0,0.0
1119,-1,Ga,0.666667,0.5,0.166667
1119,-1,Al,0.166667,0.5,0.166667
1119,-1,Ga,0.5,-0.0,0.375
1119,-1,In,0.166667,0.0,0.291667
1119,-1,Ga,-0.0,0.0,0.5
1119,-1,Ga,0.833333,-0.0,0.333333
1119,-1,Al,-0.0,0.5,0.5
1119,-1,Al,0.5,0.5,0.5
1119,-1,Ga,0.833333,0.0,0.708333
1119,-1,Ga,0.5,0.0,0.625
1119,-1,Ga,0.333333,0.0,0.833333
1119,-1,Ga,0.166667,-0.0,0.666667
1119,-1,In,0.333333,0.5,0.833333
1119,-1,Ga,0.833333,0.5,0.833333
1119,-1,O,0.34,0.0,0.085
1119,-1,O,0.166667,0.0,0.911667
1119,-1,O,0.34,0.48,0.085
1119,-1,O,0.82,0.52,0.085
1119,-1,O,0.833333,0.0,0.088333
1119,-1,O,0.66,-0.0,0.915
1119,-1,O,0.66,0.52,0.915
1119,-1,O,0.18,0.48,0.915
1119,-1,O,0.673333,0.0,0.418333
1119,-1,O,0.5,0.0,0.245
1119,-1,O,0.673333,0.48,0.418333
1119,-1,O,0.153333,0.52,0.418333
1119,-1,O,0.166667,0.0,0.421667
1119,-1,O,0.993333,0.0,0.248333
1119,-1,O,0.993333,0.52,0.248333
1119,-1,O,0.513333,0.48,0.248333
1119,-1,O,0.006667,0.0,0.751667
1119,-1,O,0.833333,0.0,0.578333
1119,-1,O,0.006667,0.48,0.751667
1119,-1,O,0.486667,0.52,0.751667
1119,-1,O,0.5,0.0,0.755
1119,-1,O,0.326667,-0.0,0.581667
1119,-1,O,0.326666,0.52,0.581667
1119,-1,O,0.846667,0.48,0.581667
1120,-1,Ga,0.333333,0.666667,0.958333
1120,-1,Ga,0.5,0.5,0.166667
1120,-1,In,0.5,-0.0,0.166667
1120,-1,Ga,-0.0,0.5,0.166667
1120,-1,In,0.666667,0.333333,0.0
1120,-1,Ga,0.666667,0.333333,0.375
1120,-1,Ga,-0.0,-0.0,0.291667
1120,-1,Ga,0.166667,0.833333,0.5
1120,-1,In,0.166667,0.333333,0.5
1120,-1,Al,0.666667,0.833333,0.5
1120,-1,Al,0.333333,0.666667,0.708333
1120,-1,Ga,0.666667,0.333333,0.625
1120,-1,In,0.833333,0.166667,0.833333
1120,-1,In,0.833333,0.666667,0.833333
1120,-1,Ga,0.333333,0.166667,0.833333
1120,-1,Ga,0.0,-0.0,0.666667
1120,-1,O,0.826667,0.173333,0.085
1120,-1,O,0.826667,0.653333,0.085
1120,-1,O,0.346667,0.173333,0.085
1120,-1,O,0.0,0.0,0.911667
1120,-1,O,0.333333,0.666667,0.088333
1120,-1,O,0.506667,0.493333,0.915
1120,-1,O,0.506667,0.013333,0.915
1120,-1,O,0.986667,0.493333,0.915
1120,-1,O,0.493333,0.506667,0.418333
1120,-1,O,0.493333,0.986667,0.418333
1120,-1,O,0.013333,0.506667,0.418333
1120,-1,O,0.666667,0.333333,0.245
1120,-1,O,0.0,0.0,0.421667
1120,-1,O,0.173333,0.826667,0.248333
1120,-1,O,0.173333,0.346667,0.248333
1120,-1,O,0.653333,0.826667,0.248333
1120,-1,O,0.16,0.84,0.751667
1120,-1,O,0.16,0.32,0.751667
1120,-1,O,0.68,0.84,0.751667
1120,-1,O,0.333333,0.666667,0.578333
1120,-1,O,0.666667,0.333333,0.755
1120,-1,O,0.84,0.16,0.581667
1120,-1,O,0.84,0.68,0.581667
1120,-1,O,0.32,0.16,0.581667
1121,-1,Ga,0.75,0.25,0.75
1121,-1,Ga,0.25,0.75,0.75
1121,-1,Ga,0.75,0.75,0.25
1121,-1,In,0.75,0.75,0.75
1121,-1,In,0.25,0.75,0.25
1121,-1,In,0.75,0.25,0.25
1121,-1,In,0.25,0.25,0.75
1121,-1,Ga,0.25,0.25,0.25
1121,-1,In,0.75,0.466,0.5
1121,-1,In,0.25,0.966,-0.0
1121,-1,In,0.75,0.534,-0.0
1121,-1,In,0.5,0.75,0.466
1121,-1,In,0.0,0.25,0.966
1121,-1,Ga,0.0,0.75,0.534
1121,-1,In,0.466,0.5,0.75
1121,-1,In,0.966,0.0,0.25
1121,-1,In,0.534,0.0,0.75
1121,-1,In,0.25,0.534,0.5
1121,-1,In,0.75,0.034,-0.0
1121,-1,In,0.25,0.466,0.0
1121,-1,Ga,0.5,0.25,0.534
1121,-1,In,0.0,0.75,0.034
1121,-1,In,0.0,0.25,0.466
1121,-1,In,0.534,0.5,0.25
1121,-1,In,0.034,0.0,0.75
1121,-1,In,0.466,-0.0,0.25
1121,-1,In,0.25,0.034,0.5
1121,-1,In,0.5,0.25,0.034
1121,-1,In,0.034,0.5,0.25
1121,-1,In,0.75,0.966,0.5
1121,-1,Ga,0.5,0.75,0.966
1121,-1,In,0.966,0.5,0.75
1121,-1,O,0.62,0.391,0.656
1121,-1,O,0.38,0.891,0.844
1121,-1,O,0.88,0.609,0.156
1121,-1,O,0.62,0.609,0.844
1121,-1,O,0.656,0.62,0.391
1121,-1,O,0.844,0.38,0.891
1121,-1,O,0.156,0.88,0.609
1121,-1,O,0.844,0.62,0.609
1121,-1,O,0.391,0.656,0.62
1121,-1,O,0.891,0.844,0.38
1121,-1,O,0.609,0.156,0.88
1121,-1,O,0.609,0.844,0.62
1121,-1,O,0.38,0.609,0.344
1121,-1,O,0.62,0.109,0.156
1121,-1,O,0.12,0.391,0.844
1121,-1,O,0.38,0.391,0.156
1121,-1,O,0.344,0.38,0.609
1121,-1,O,0.156,0.62,0.109
1121,-1,O,0.844,0.12,0.391
1121,-1,O,0.156,0.38,0.391
1121,-1,O,0.609,0.344,0.38
1121,-1,O,0.109,0.156,0.62
1121,-1,O,0.391,0.844,0.12
1121,-1,O,0.391,0.156,0.38
1121,-1,O,0.12,0.891,0.156
1121,-1,O,0.88,0.391,0.344
1121,-1,O,0.38,0.109,0.656
1121,-1,O,0.12,0.109,0.344
1121,-1,O,0.156,0.12,0.891
1121,-1,O,0.344,0.88,0.391
1121,-1,O,0.656,0.38,0.109
1121,-1,O,0.344,0.12,0.109
1121,-1,O,0.891,0.156,0.12
1121,-1,O,0.391,0.344,0.88
1121,-1,O,0.109,0.656,0.38
1121,-1,O,0.109,0.344,0.12
1121,-1,O,0.88,0.109,0.844
1121,-1,O,0.12,0.609,0.656
1121,-1,O,0.62,0.891,0.344
1121,-1,O,0.88,0.891,0.656
1121,-1,O,0.844,0.88,0.109
1121,-1,O,0.656,0.12,0.609
1121,-1,O,0.344,0.62,0.891
1121,-1,O,0.656,0.88,0.891
1121,-1,O,0.109,0.844,0.88
1121,-1,O,0.609,0.656,0.12
1121,-1,O,0.891,0.344,0.62
1121,-1,O,0.891,0.656,0.88
1122,-1,Al,0.333333,0.0,0.208333
1122,-1,Ga,0.666667,-0.0,0.791667
1122,-1,Ga,-0.0,0.0,0.125
1122,-1,In,0.0,-0.0,0.875
1122,-1,Al,0.666667,-0.0,0.166667
1122,-1,Al,0.333333,-0.0,0.833333
1122,-1,In,0.833333,0.5,0.333333
1122,-1,Al,0.666667,0.5,0.666667
1122,-1,Al,0.166667,0.5,0.666667
1122,-1,Al,0.333333,0.5,0.333333
1122,-1,Ga,0.666667,0.0,0.541667
1122,-1,In,0.333333,-0.0,0.458333
1122,-1,In,0.0,-0.0,0.5
1122,-1,In,0.5,0.0,-0.0
1122,-1,Al,0.0,0.5,0.0
1122,-1,Al,0.5,0.5,-0.0
1122,-1,O,0.506667,0.0,0.251667
1122,-1,O,0.493333,-0.0,0.748333
1122,-1,O,0.333333,0.0,0.078333
1122,-1,O,0.666667,-0.0,0.921667
1122,-1,O,0.506667,0.48,0.251667
1122,-1,O,0.013333,0.48,0.748333
1122,-1,O,0.493333,0.52,0.748333
1122,-1,O,0.986667,0.52,0.251667
1122,-1,O,0.0,0.0,0.255
1122,-1,O,0.0,-0.0,0.745
1122,-1,O,0.826667,0.0,0.081667
1122,-1,O,0.173333,-0.0,0.918333
1122,-1,O,0.826667,0.52,0.081667
1122,-1,O,0.653333,0.52,0.918333
1122,-1,O,0.173333,0.48,0.918333
1122,-1,O,0.346667,0.48,0.081667
1122,-1,O,0.84,-0.0,0.585
1122,-1,O,0.16,-0.0,0.415
1122,-1,O,0.666667,-0.0,0.411667
1122,-1,O,0.333333,-0.0,0.588333
1122,-1,O,0.84,0.48,0.585
1122,-1,O,0.68,0.48,0.415
1122,-1,O,0.16,0.52,0.415
1122,-1,O,0.32,0.52,0.585
1123,-1,Ga,0.75,0.25,0.75
1123,-1,Al,0.25,0.75,0.75
1123,-1,Ga,0.75,0.75,0.25
1123,-1,Ga,0.75,0.75,0.75
1123,-1,Al,0.25,0.75,0.25
1123,-1,Ga,0.75,0.25,0.25
1123,-1,Ga,0.25,0.25,0.75
1123,-1,Ga,0.25,0.25,0.25
1123,-1,Al,0.75,0.466,0.5
1123,-1,Al,0.25,0.966,-0.0
1123,-1,Ga,0.75,0.534,0.0
1123,-1,Al,0.5,0.75,0.466
1123,-1,Al,0.0,0.25,0.966
1123,-1,Ga,0.0,0.75,0.534
1123,-1,Ga,0.466,0.5,0.75
1123,-1,Ga,0.966,0.0,0.25
1123,-1,Al,0.534,0.0,0.75
1123,-1,Ga,0.25,0.534,0.5
1123,-1,Al,0.75,0.034,0.0
1123,-1,Al,0.25,0.466,-0.0
1123,-1,Al,0.5,0.25,0.534
1123,-1,Ga,-0.0,0.75,0.034
1123,-1,Ga,-0.0,0.25,0.466
1123,-1,Ga,0.534,0.5,0.25
1123,-1,Ga,0.034,0.0,0.75
1123,-1,Al,0.466,-0.0,0.25
1123,-1,Ga,0.25,0.034,0.5
1123,-1,Ga,0.5,0.25,0.034
1123,-1,Ga,0.034,0.5,0.25
1123,-1,Ga,0.75,0.966,0.5
1123,-1,Ga,0.5,0.75,0.966
1123,-1,Ga,0.966,0.5,0.75
1123,-1,O,0.62,0.391,0.656
1123,-1,O,0.38,0.891,0.844
1123,-1,O,0.88,0.609,0.156
1123,-1,O,0.62,0.609,0.844
1123,-1,O,0.656,0.62,0.391
1123,-1,O,0.844,0.38,0.891
1123,-1,O,0.156,0.88,0.609
1123,-1,O,0.844,0.62,0.609
1123,-1,O,0.391,0.656,0.62
1123,-1,O,0.891,0.844,0.38
1123,-1,O,0.609,0.156,0.88
1123,-1,O,0.609,0.844,0.62
1123,-1,O,0.38,0.609,0.344
1123,-1,O,0.62,0.109,0.156
1123,-1,O,0.12,0.391,0.844
1123,-1,O,0.38,0.391,0.156
1123,-1,O,0.344,0.38,0.609
1123,-1,O,0.156,0.62,0.109
1123,-1,O,0.844,0.12,0.391
1123,-1,O,0.156,0.38,0.391
1123,-1,O,0.609,0.344,0.38
1123,-1,O,0.109,0.156,0.62
1123,-1,O,0.391,0.844,0.12
1123,-1,O,0.391,0.156,0.38
1123,-1,O,0.12,0.891,0.156
1123,-1,O,0.88,0.391,0.344
1123,-1,O,0.38,0.109,0.656
1123,-1,O,0.12,0.109,0.344
1123,-1,O,0.156,0.12,0.891
1123,-1,O,0.344,0.88,0.391
1123,-1,O,0.656,0.38,0.109
1123,-1,O,0.344,0.12,0.109
1123,-1,O,0.891,0.156,0.12
1123,-1,O,0.391,0.344,0.88
1123,-1,O,0.109,0.656,0.38
1123,-1,O,0.109,0.344,0.12
1123,-1,O,0.88,0.109,0.844
1123,-1,O,0.12,0.609,0.656
1123,-1,O,0.62,0.891,0.344
1123,-1,O,0.88,0.891,0.656
1123,-1,O,0.844,0.88,0.109
1123,-1,O,0.656,0.12,0.609
1123,-1,O,0.344,0.62,0.891
1123,-1,O,0.656,0.88,0.891
1123,-1,O,0.109,0.844,0.88
1123,-1,O,0.609,0.656,0.12
1123,-1,O,0.891,0.344,0.62
1123,-1,O,0.891,0.656,0.88
1124,-1,Ga,0.75,0.25,0.75
1124,-1,Ga,0.25,0.75,0.75
1124,-1,Ga,0.75,0.75,0.25
1124,-1,Ga,0.75,0.75,0.75
1124,-1,In,0.25,0.75,0.25
1124,-1,In,0.75,0.25,0.25
1124,-1,Ga,0.25,0.25,0.75
1124,-1,In,0.25,0.25,0.25
1124,-1,In,0.75,0.466,0.5
1124,-1,In,0.25,0.966,0.0
1124,-1,Ga,0.75,0.534,-0.0
1124,-1,In,0.5,0.75,0.466
1124,-1,In,0.0,0.25,0.966
1124,-1,In,0.0,0.75,0.534
1124,-1,Ga,0.466,0.5,0.75
1124,-1,In,0.966,-0.0,0.25
1124,-1,In,0.534,0.0,0.75
1124,-1,In,0.25,0.534,0.5
1124,-1,Ga,0.75,0.034,-0.0
1124,-1,Ga,0.25,0.466,0.0
1124,-1,Ga,0.5,0.25,0.534
1124,-1,In,-0.0,0.75,0.034
1124,-1,Ga,0.0,0.25,0.466
1124,-1,In,0.534,0.5,0.25
1124,-1,Ga,0.034,-0.0,0.75
1124,-1,Ga,0.466,-0.0,0.25
1124,-1,Ga,0.25,0.034,0.5
1124,-1,In,0.5,0.25,0.034
1124,-1,Ga,0.034,0.5,0.25
1124,-1,Ga,0.75,0.966,0.5
1124,-1,In,0.5,0.75,0.966
1124,-1,Ga,0.966,0.5,0.75
1124,-1,O,0.62,0.391,0.656
1124,-1,O,0.38,0.891,0.844
1124,-1,O,0.88,0.609,0.156
1124,-1,O,0.62,0.609,0.844
1124,-1,O,0.656,0.62,0.391
1124,-1,O,0.844,0.38,0.891
1124,-1,O,0.156,0.88,0.609
1124,-1,O,0.844,0.62,0.609
1124,-1,O,0.391,0.656,0.62
1124,-1,O,0.891,0.844,0.38
1124,-1,O,0.609,0.156,0.88
1124,-1,O,0.609,0.844,0.62
1124,-1,O,0.38,0.609,0.344
1124,-1,O,0.62,0.109,0.156
1124,-1,O,0.12,0.391,0.844
1124,-1,O,0.38,0.391,0.156
1124,-1,O,0.344,0.38,0.609
1124,-1,O,0.156,0.62,0.109
1124,-1,O,0.844,0.12,0.391
1124,-1,O,0.156,0.38,0.391
1124,-1,O,0.609,0.344,0.38
1124,-1,O,0.109,0.156,0.62
1124,-1,O,0.391,0.844,0.12
1124,-1,O,0.391,0.156,0.38
1124,-1,O,0.12,0.891,0.156
1124,-1,O,0.88,0.391,0.344
1124,-1,O,0.38,0.109,0.656
1124,-1,O,0.12,0.109,0.344
1124,-1,O,0.156,0.12,0.891
1124,-1,O,0.344,0.88,0.391
1124,-1,O,0.656,0.38,0.109
1124,-1,O,0.344,0.12,0.109
1124,-1,O,0.891,0.156,0.12
1124,-1,O,0.391,0.344,0.88
1124,-1,O,0.109,0.656,0.38
1124,-1,O,0.109,0.344,0.12
1124,-1,O,0.88,0.109,0.844
1124,-1,O,0.12,0.609,0.656
1124,-1,O,0.62,0.891,0.344
1124,-1,O,0.88,0.891,0.656
1124,-1,O,0.844,0.88,0.109
1124,-1,O,0.656,0.12,0.609
1124,-1,O,0.344,0.62,0.891
1124,-1,O,0.656,0.88,0.891
1124,-1,O,0.109,0.844,0.88
1124,-1,O,0.609,0.656,0.12
1124,-1,O,0.891,0.344,0.62
1124,-1,O,0.891,0.656,0.88
1125,-1,Ga,0.4545,1e-06,0.205
1125,-1,Ga,0.4545,0.500001,0.205
1125,-1,Ga,0.9545,3e-06,0.205
1125,-1,Ga,0.9545,0.500003,0.205
1125,-1,Ga,0.0455,0.0,0.795
1125,-1,Ga,0.0455,0.5,0.795
1125,-1,Ga,0.5455,2e-06,0.795
1125,-1,Ga,0.5455,0.500002,0.795
1125,-1,In,0.2045,0.250001,0.205
1125,-1,Ga,0.2045,0.750001,0.205
1125,-1,Ga,0.7045,0.250002,0.205
1125,-1,Ga,0.7045,0.750002,0.205
1125,-1,In,0.2955,0.250001,0.795
1125,-1,Ga,0.2955,0.750001,0.795
1125,-1,Ga,0.7955,0.250002,0.795
1125,-1,Ga,0.7955,0.750002,0.795
1125,-1,In,0.4205,0.250001,0.686
1125,-1,In,0.4205,0.750001,0.686
1125,-1,Ga,0.9205,0.250003,0.686
1125,-1,In,0.9205,0.750003,0.686
1125,-1,In,0.0795,0.25,0.314
1125,-1,In,0.0795,0.75,0.314
1125,-1,In,0.5795,0.250002,0.314
1125,-1,In,0.5795,0.750002,0.314
1125,-1,In,0.1705,1e-06,0.686
1125,-1,In,0.1705,0.5,0.686
1125,-1,In,0.6705,2e-06,0.686
1125,-1,In,0.6705,0.500002,0.686
1125,-1,In,0.3295,1e-06,0.314
1125,-1,In,0.3295,0.500001,0.314
1125,-1,Ga,0.8295,3e-06,0.314
1125,-1,In,0.8295,0.500002,0.314
1125,-1,O,0.4135,1e-06,0.437
1125,-1,O,0.4135,0.500001,0.437
1125,-1,O,0.9135,3e-06,0.437
1125,-1,O,0.9135,0.500003,0.437
1125,-1,O,0.0865,0.0,0.563
1125,-1,O,0.0865,0.5,0.563
1125,-1,O,0.5865,2e-06,0.563
1125,-1,O,0.5865,0.500002,0.563
1125,-1,O,0.1635,0.250001,0.437
1125,-1,O,0.1635,0.75,0.437
1125,-1,O,0.6635,0.250002,0.437
1125,-1,O,0.6635,0.750002,0.437
1125,-1,O,0.3365,0.250001,0.563
1125,-1,O,0.3365,0.750001,0.563
1125,-1,O,0.8365,0.250003,0.563
1125,-1,O,0.8365,0.750003,0.563
1125,-1,O,0.4175,1e-06,0.89
1125,-1,O,0.4175,0.500001,0.89
1125,-1,O,0.9175,3e-06,0.89
1125,-1,O,0.9175,0.500003,0.89
1125,-1,O,0.0825,0.0,0.11
1125,-1,O,0.0825,0.5,0.11
1125,-1,O,0.5825,2e-06,0.11
1125,-1,O,0.5825,0.500002,0.11
1125,-1,O,0.1675,0.25,0.89
1125,-1,O,0.1675,0.75,0.89
1125,-1,O,0.6675,0.250002,0.89
1125,-1,O,0.6675,0.750002,0.89
1125,-1,O,0.3325,0.250001,0.11
1125,-1,O,0.3325,0.750001,0.11
1125,-1,O,0.8325,0.250003,0.11
1125,-1,O,0.8325,0.750003,0.11
1125,-1,O,0.002,0.25,0.743
1125,-1,O,0.002,0.75,0.743
1125,-1,O,0.502,0.250002,0.743
1125,-1,O,0.502,0.750001,0.743
1125,-1,O,0.498,0.250002,0.257
1125,-1,O,0.498,0.750001,0.257
1125,-1,O,0.998,0.250003,0.257
1125,-1,O,0.998,0.750003,0.257
1125,-1,O,0.252,1e-06,0.743
1125,-1,O,0.252,0.500001,0.743
1125,-1,O,0.752,2e-06,0.743
1125,-1,O,0.752,0.500002,0.743
1125,-1,O,0.248,1e-06,0.257
1125,-1,O,0.248,0.500001,0.257
1125,-1,O,0.748,2e-06,0.257
1125,-1,O,0.748,0.500002,0.257
1126,-1,Ga,-0.0,-0.0,0.875
1126,-1,Ga,-0.0,-0.0,0.125
1126,-1,Al,0.333333,-0.0,0.791667
1126,-1,Al,0.666667,-0.0,0.208333
1126,-1,Al,0.666667,-0.0,0.833333
1126,-1,Al,0.333333,0.0,0.166667
1126,-1,Al,0.5,0.0,0.0
1126,-1,Al,0.166667,0.5,0.333333
1126,-1,Al,0.333333,0.5,0.666667
1126,-1,Al,0.833333,0.5,0.666667
1126,-1,In,0.666667,0.5,0.333333
1126,-1,Al,0.166667,-0.0,0.333333
1126,-1,Al,0.833333,-0.0,0.666667
1126,-1,Ga,0.333333,0.0,0.541667
1126,-1,Al,0.666667,-0.0,0.458333
1126,-1,Al,0.0,0.0,0.5
1126,-1,O,0.826667,0.52,0.918333
1126,-1,O,0.653333,0.52,0.081667
1126,-1,O,0.173333,0.48,0.081667
1126,-1,O,0.346667,0.48,0.918333
1126,-1,O,-0.0,0.0,0.745
1126,-1,O,0.0,-0.0,0.255
1126,-1,O,0.826667,-0.0,0.918333
1126,-1,O,0.173333,-0.0,0.081667
1126,-1,O,0.333333,0.0,0.921667
1126,-1,O,0.666667,-0.0,0.078333
1126,-1,O,0.506667,0.48,0.748333
1126,-1,O,0.013333,0.48,0.251667
1126,-1,O,0.493333,0.52,0.251667
1126,-1,O,0.986667,0.52,0.748333
1126,-1,O,0.506667,-0.0,0.748333
1126,-1,O,0.493333,0.0,0.251667
1126,-1,O,0.16,0.52,0.585
1126,-1,O,0.32,0.52,0.415
1126,-1,O,0.84,0.48,0.415
1126,-1,O,0.68,0.48,0.585
1126,-1,O,0.333333,-0.0,0.411667
1126,-1,O,0.666667,-0.0,0.588333
1126,-1,O,0.16,-0.0,0.585
1126,-1,O,0.84,-0.0,0.415
1127,-1,In,0.333333,0.666667,0.958333
1127,-1,In,0.5,0.5,0.166667
1127,-1,Al,0.5,0.0,0.166667
1127,-1,In,-0.0,0.5,0.166667
1127,-1,Al,0.666667,0.333333,0.0
1127,-1,Al,0.0,0.0,0.291667
1127,-1,Al,0.166667,0.833333,0.5
1127,-1,Al,0.166667,0.333333,0.5
1127,-1,In,0.666667,0.833333,0.5
1127,-1,Al,0.333333,0.666667,0.333333
1127,-1,Al,0.333333,0.666667,0.708333
1127,-1,Al,0.666667,0.333333,0.625
1127,-1,Ga,0.833333,0.166667,0.833333
1127,-1,In,0.833333,0.666667,0.833333
1127,-1,Al,0.333333,0.166667,0.833333
1127,-1,Al,0.0,0.0,0.666667
1127,-1,O,0.826667,0.173333,0.085
1127,-1,O,0.826667,0.653333,0.085
1127,-1,O,0.346667,0.173333,0.085
1127,-1,O,-0.0,-0.0,0.911667
1127,-1,O,0.333333,0.666667,0.088333
1127,-1,O,0.506667,0.493333,0.915
1127,-1,O,0.506667,0.013333,0.915
1127,-1,O,0.986667,0.493334,0.915
1127,-1,O,0.493333,0.506667,0.418333
1127,-1,O,0.493333,0.986667,0.418333
1127,-1,O,0.013333,0.506667,0.418333
1127,-1,O,0.666667,0.333333,0.245
1127,-1,O,0.0,0.0,0.421667
1127,-1,O,0.173333,0.826667,0.248333
1127,-1,O,0.173333,0.346667,0.248333
1127,-1,O,0.653333,0.826667,0.248333
1127,-1,O,0.16,0.84,0.751667
1127,-1,O,0.16,0.32,0.751667
1127,-1,O,0.68,0.84,0.751667
1127,-1,O,0.333333,0.666667,0.578333
1127,-1,O,0.666667,0.333334,0.755
1127,-1,O,0.84,0.16,0.581667
1127,-1,O,0.84,0.68,0.581667
1127,-1,O,0.32,0.16,0.581667
1128,-1,Al,0.156,0.851,0.697
1128,-1,Al,0.656,0.851,0.697
1128,-1,In,0.344,0.149,0.197
1128,-1,Ga,0.844,0.149,0.197
1128,-1,Al,0.094,0.351,0.197
1128,-1,In,0.594,0.351,0.197
1128,-1,Al,0.406,0.649,0.697
1128,-1,Al,0.906,0.649,0.697
1128,-1,Al,0.0895,0.658,-0.0
1128,-1,Al,0.5895,0.658,-0.0
1128,-1,Al,0.4105,0.342,0.5
1128,-1,Al,0.9105,0.342,0.5
1128,-1,Al,0.1605,0.158,0.5
1128,-1,Al,0.6605,0.158,0.5
1128,-1,Al,0.3395,0.842,1.0
1128,-1,Al,0.8395,0.842,1.0
1128,-1,Al,0.084,0.03,0.999
1128,-1,Al,0.584,0.03,0.999
1128,-1,In,0.416,0.97,0.499
1128,-1,Al,0.916,0.97,0.499
1128,-1,In,0.166,0.53,0.499
1128,-1,Al,0.666,0.53,0.499
1128,-1,Al,0.334,0.47,0.999
1128,-1,Al,0.834,0.47,0.999
1128,-1,Al,0.3425,0.157,0.787
1128,-1,Al,0.8425,0.157,0.787
1128,-1,Al,0.1575,0.843,0.287
1128,-1,Al,0.6575,0.843,0.287
1128,-1,Al,0.4075,0.657,0.287
1128,-1,Al,0.9075,0.657,0.287
1128,-1,Al,0.0925,0.343,0.787
1128,-1,Al,0.5925,0.343,0.787
1128,-1,O,0.4145,0.669,0.893
1128,-1,O,0.9145,0.669,0.893
1128,-1,O,0.0855,0.331,0.393
1128,-1,O,0.5855,0.331,0.393
1128,-1,O,0.3355,0.169,0.393
1128,-1,O,0.8355,0.169,0.393
1128,-1,O,0.1645,0.831,0.893
1128,-1,O,0.6645,0.831,0.893
1128,-1,O,0.2625,0.009,0.629
1128,-1,O,0.7625,0.009,0.629
1128,-1,O,0.2375,0.991,0.129
1128,-1,O,0.7375,0.991,0.129
1128,-1,O,0.4875,0.509,0.129
1128,-1,O,0.9875,0.509,0.129
1128,-1,O,0.0125,0.491,0.629
1128,-1,O,0.5125,0.491,0.629
1128,-1,O,0.0075,0.827,0.121
1128,-1,O,0.5075,0.827,0.121
1128,-1,O,0.4925,0.173,0.621
1128,-1,O,0.9925,0.173,0.621
1128,-1,O,0.2425,0.327,0.621
1128,-1,O,0.7425,0.327,0.621
1128,-1,O,0.2575,0.673,0.121
1128,-1,O,0.7575,0.673,0.121
1128,-1,O,0.486,0.835,0.638
1128,-1,O,0.986,0.835,0.638
1128,-1,O,0.014,0.165,0.138
1128,-1,O,0.514,0.165,0.138
1128,-1,O,0.264,0.335,0.138
1128,-1,O,0.764,0.335,0.138
1128,-1,O,0.236,0.665,0.638
1128,-1,O,0.736,0.665,0.638
1128,-1,O,0.1805,0.17,0.866
1128,-1,O,0.6805,0.17,0.866
